mbox1_user1@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user2@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user2@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user3@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user3@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user4@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user4@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user5@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user5@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user6@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user6@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user7@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user7@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user8@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user8@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user9@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user9@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user10@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user10@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user11@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user11@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user12@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user12@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user13@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user13@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user14@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user14@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user15@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
mbox1_user15@qa-perf-zcs101-os-8n-proxy.zimbraeng.com,z1mbr4@123,mbox1_user16@qa-perf-zcs101-os-8n-proxy.zimbraeng.com
